cuil;status
63392727320;3
60378407853;2
67257542367;1
63382661607;1
67226189030;1
63258049669;1
64302439239;3
67302098392;5
64360365849;1
67339819189;5
63313495010;3
60245316405;2
60370597947;2
64210438090;4
67240450809;3
60236095072;6
67239700184;4
67297654060;6
63288724689;1
63272715647;3
64329825866;5
63363568884;5
60320438635;1
67260940233;1
64362930535;2
67302782021;5
60298994782;3
67355367409;6
60208882867;2
64233140110;5
64281385639;1
67374771288;3
63210679407;5
60219491398;2
63228591981;6
63379449737;5
63395427484;6
63338339471;2
63342724576;1
60380756105;6
64361163700;4
60362690393;6
64244503843;3
67236236869;3
60275287906;2
64343455583;1
63298888779;5
60370688569;1
60269346267;6
64394077949;6
64274542967;1
60264807428;6
63239361503;4
67297905152;2
67251139209;1
60358682564;3
67232245546;1
64258794050;6
63307972249;2
64302553074;6
60394769519;3
60388655537;6
63393482038;4
64204697599;5
67323889470;3
64324285189;1
63248340950;1
60385287081;2
60293436099;5
60280994939;5
67339666226;4
60278984810;5
63304402689;4
64363971510;2
64235455339;1
63393107628;1
64350474895;5
64221885366;4
67373150263;4
63315165670;3
64254235103;2
60384820419;5
64350754618;1
64366797007;4
64243910836;1
63313271236;4
60377785969;1
63325323711;6
67361251277;6
67258716245;2
64372806581;1
67324452521;1
60231646054;5
64271537083;3
64362196386;4
67270792593;6
60332173369;1
67276823164;2
64281457037;2
64315849452;3
64258318518;2
64339261367;2
67305493985;3
60304076405;6
64362235101;1
67383272529;5
63214701660;4
64339605716;4
64211812301;2
67277079817;6
67219705449;4
63234498879;5
64255763294;5
64315587393;6
60235933740;3
67326763788;3
63394580602;5
67390564977;2
67370680741;6
60225807488;4
60222034704;2
63257386416;1
64348102319;4
60231234775;5
60224104491;3
60397187449;1
63381858997;2
67329377714;3
60234990716;1
60260500204;6
63216137614;4
63267142965;1
63256752702;1
67308599717;1
60220640488;1
67357432819;4
63351243955;6
60223612132;5
60399053849;3
60266405270;5
67305921715;3
64209184484;1
63263153717;4
64210548597;3
63380548218;6
64376699029;5
60397073109;3
67326893622;4
64389353661;4
63215826092;1
64333133693;4
60344321169;5
63343935359;4
64255024394;6
60223702077;5
60333314455;2
67397019222;4
60290225496;2
67286385637;4
64232864492;5
64366820726;1
64379661821;4
67370940557;4
60251157849;3
67299165075;4
67281195546;4
64280878926;2
60280130594;1
67397820839;4
60315847632;2
60241570722;4
63399894702;2
60378441032;6
64303794105;4
67371444332;4
63267104842;3
67334624339;2
64334126259;4
63295622476;3
64382127488;1
67308506913;1
64385475940;5
63306038208;5
63220072314;4
64208974783;3
60386236269;4
67258165532;2
67240938186;4
60366774184;6
63309156499;5
60221055929;5
67293586354;5
67315192959;5
60304032539;1
63236783954;2
60218682270;2
63307524815;2
60241943919;2
64397822247;5
60284145286;5
60394360387;2
67260241866;5
67339986506;1
63283501320;4
60396807949;5
67335607225;6
60213932198;3
67395914259;1
64331689899;5
60387458762;2
63306507127;6
64291268798;6
64230210479;6
63289840739;5
60241548700;4
63329611924;3
67270744238;2
63315375799;5
60236433555;3
63353665075;5
60253755442;3
64275355990;1
64300394696;3
60210079559;2
60363849859;4
60347260579;2
63229296967;1
67397659124;3
60262674226;4
63376791337;2
64229204937;3
60281969873;5
63262922938;1
60228701656;1
60325239681;5
63272781003;3
64385186981;5
64296987784;4
64222589069;4
63351573254;3
64246646829;4
64254686164;5
64263008144;2
64222747935;2
63302122883;2
67298618750;2
64228293650;5
63320022136;4
60253961778;2
67291756694;3
60213317876;1
67322854584;4
60378080862;6
63271763133;6
60211170851;2
63258302542;6
63396445745;3
64329824010;1
67326296519;3
60230810373;5
67289834041;3
60329988581;5
64345678350;2
60385644011;5
67291422982;3
67343822291;2
64354046129;4
60292643171;1
63296341594;2
67287860389;5
64328181205;3
64358615285;3
64356027203;5
67305203839;4
67342329469;4
63328048869;1
64235637608;1
63299255281;6
67240676327;3
64297455476;3
64373512573;6
60397953923;2
60308655736;2
67288141599;1
63310947743;5
60346745404;6
60319190289;5
63239291199;1
63243850810;2
64250930893;2
67272141769;1
67357420455;3
60359976944;3
63291627635;2
63332773862;3
64218672424;2
63289684974;3
64353657567;5
63227291836;2
63394524524;3
64318393174;1
64392270513;6
64322660535;5
64246353279;4
60250795982;5
63250038021;5
64342150444;4
60381792814;5
60247710437;3
60300552679;3
63204924025;3
67352959135;5
60225372457;3
67237952178;2
60360981404;5
63302459918;6
60368143009;1
64372566181;4
64289458733;6
67288645210;6
60300307682;6
67365838086;4
67209744543;2
63288112314;4
67243181167;4
60217810887;6
67370058358;4
64390729429;2
60256231606;1
60267674488;6
63382282559;4
67209495608;5
63261611289;4
60308907093;4
64369054625;2
64263747656;3
63239465189;6
60242927098;6
63324744429;1
67201928408;4
60307469777;4
67248333819;3
64293155036;4
67349646665;4
67216715117;1
64356414916;3
64237188967;5
64270734527;6
60283129589;3
67339015055;4
63237720093;6
63261730830;2
64387906035;5
67223110972;3
63231488318;1
60310253505;2
63390021579;6
67268059013;1
63208800185;1
60310706011;1
64360202206;4
63200432500;3
67365743883;4
67384043507;6
60246467318;4
67272610289;4
64334124957;2
63238886890;4
60230182526;3
63240324816;1
67324398721;3
63319536940;3
67318258098;3
67200055699;1
63214528569;4
63318023346;6
60239762339;3
64293458624;2
63324144813;3
60202858395;4
60354027448;2
64323434555;5
63284797355;5
60224212898;2
60299851713;2
63241395105;2
64354515901;6
60240502129;3
67390751440;2
60391200095;3
60224841607;2
64339443805;1
60261238724;6
60393920362;1
60366252560;4
60293984134;4
64273653323;6
64212984971;5
67296106914;2
64308003785;6
63203298686;4
63205724925;2
60296756043;1
67393232991;1
64295814916;5
67246335742;4
60370656722;4
67336623690;2
64371971414;5
63231609891;4
60276637226;3
64241402574;2
63326525326;2
60241225073;5
60383354385;2
60395093765;4
63244458108;4
64223821071;2
67233932342;1
63323883744;4
64363928062;3
63298524122;5
60221481413;4
67264379609;3
63201859559;6
64219919350;5
64222406909;6
67278188865;1
60373704590;1
60339652769;6
64399331879;2
60371786743;6
64306337244;1
60289872305;3
60213057262;6
63364077140;3
63372026520;6
60208279923;2
63244059076;1
60217276430;1
64315437847;4
64376342899;1
60291181980;2
60350400535;3
64379630497;5
64282791819;1
67327681408;1
64314060650;6
64368822254;3
63220383239;5
63383130435;4
67326408979;2
67220658772;4
63204127710;2
64252001032;3
63269943361;3
63298449015;3
63338101610;3
67225830859;1
67224443142;3
67210673684;4
63351936357;4
64334860369;6
64286505519;1
63304749484;6
60290373371;2
60397531867;5
60330814139;2
63206404126;5
60225816924;1
67297433349;3
60219502429;6
67295177915;3
63310876659;1
60333341363;2
60265964616;6
60248198429;5
67385254811;5
63201600598;5
67221313388;3
64351149955;1
60208863951;1
64395110908;3
67228368668;2
64264399880;3
60384177177;5
63371856384;3
60390526051;3
64217756551;6
67347016141;4
67376490749;2
67365029641;1
60348409223;2
67276896382;6
67287353054;5
64394416418;2
60382967294;3
60246215661;4
60303363680;6
63378462739;3
63384658433;3
64308397112;6
63205289617;4
64287578510;5
63201665983;4
64346296036;6
60302897037;1
64342957029;2
60295249563;2
63345535413;4
67392725935;3
67373790777;4
60344315054;6
64304994698;3
64391371413;3
64271604635;2
67230780541;1
60283035894;2
60246609414;6
63348082789;4
64303186172;4
67369242005;3
67346551027;3
67279357598;5
60368941592;4
63301256010;5
64368841649;5
67279804330;4
60264210014;5
63322037734;1
60308317822;3
67369186725;6
67383372167;4
64241776628;1
63227668379;5
63340328940;3
67257169089;2
64226509159;4
60314056070;1
63216163097;4
60331972969;1
67342910472;4
64366323072;3
60272906591;6
63229096224;4
60373091068;5
64386393939;1
67208098885;2
63279465093;6
64307783019;5
64392857433;4
60289183127;5
64219642928;2
67235025709;4
63304869161;3
64399345454;4
63222129518;2
60333815306;3
60214304646;3
63318010597;6
63386432998;1
63292672889;3
60360740644;4
67221283179;2
60394058494;6
64357708212;5
63372005019;4
60326734325;4
64341182954;3
67390404112;5
60282407321;5
63209245398;2
67290788436;4
64251916878;4
64264763183;3
64294786161;2
63303761456;3
63393793084;6
63258115831;1
60327753099;1
63260931891;1
63282824851;4
67393277749;3
64252887146;1
63379844105;3
64233262712;4
60254960929;1
67347231921;3
67356972063;2
60205243995;2
60283369032;1
63273319001;3
64210068196;6
60276327545;3
67332835960;2
64250319485;6
60335293293;2
63279739703;3
63355274790;3
60369664797;1
67299441382;3
64235130260;2
63335462531;2
64208491790;3
60397702199;4
60363843142;3
67324821349;6
67356369847;1
67343713751;3
63227274613;5
64313532869;4
63214694974;1
60302676332;5
63369945957;6
67227168932;1
60347667113;4
67323494808;1
60370217060;1
67257794501;1
60345852088;2
63242228466;6
63397274596;6
64265088714;1
60333287156;2
60235286265;2
60376947639;6
67288196971;4
60318504647;4
60234439254;4
67317478647;3
64396133138;3
60351232954;6
64237679456;6
60271649021;5
60205950209;2
63269575664;6
64380630387;6
63381107975;2
60340620154;6
64344962691;6
64231638278;2
67201254148;5
64337082791;3
67329106214;3
60351220891;2
60364320127;4
67328323059;6
63260479514;2
63338198851;6
63257008063;1
63263976586;4
67341561792;6
63331135021;2
60258264390;6
60234486499;5
64342909709;4
63371337670;2
63321129198;3
67378980442;5
64380893973;5
63373977642;3
67351128191;4
63277309787;2
67289760145;1
67282634047;4
63218205552;1
64322056468;3
63345279891;3
67213896684;6
63216060174;5
67215777305;4
64279521135;1
60343226368;3
64250993232;1
64365550121;2
63204211541;5
60248083541;3
64380932065;5
67207697408;3
64252985903;5
60336643638;1
60251820549;4
67295082647;4
60326957579;2
64253903501;6
67323564903;1
60313271091;3
67373760800;3
64339683237;2
67396665147;3
60304433801;5
67353543161;3
60396655805;5
63263239875;4
64367860896;5
64319882879;3
64285288239;1
64202661627;6
63281097174;6
64363467099;5
60244212355;4
63257973486;5
67273481912;2
67214476417;6
63289444094;5
64281373259;1
60258658801;6
67297023419;5
63213534264;4
64228539099;3
63341421634;1
60342650875;3
63353717857;5
67333447670;4
64364358251;1
67390117512;6
60399780821;6
60306576251;6
64293008653;6
67356079652;3
67277678427;3
64336635762;4
63382390328;6
63200727187;6
67378833989;3
67359791450;4
60305451773;3
60338036003;5
63289862767;1
63325706467;4
67213552594;6
67315931778;6
63371249828;4
60261047716;4
64272490811;1
64232143531;6
60244623517;4
63250921715;4
63235005702;6
67270371970;6
67377618049;4
60382250357;3
63228796809;6
64377101195;3
67375463803;1
63333006563;4
63283560157;1
64257213623;4
67317138226;4
60208907320;6
63348942370;4
64339241799;4
67210650099;1
64398949011;4
60348866950;1
67226137596;5
64300026182;2
60262544861;6
63274595894;1
63322674203;2
60302567096;6
63232416140;1
64268617548;6
64211765710;4
63348929862;3
63220180809;6
63257529918;1
60386033377;1
60344385109;2
64271799355;5
64226936244;3
64244434019;2
63278479546;3
67267744588;5
60348256168;3
63344168476;5
60368192018;3
64396455755;2
60220969137;6
64243786566;4
67278693799;5
63319575377;5
60217802442;6
60216968592;3
64264530766;2
67317731589;4
60297631929;6
67254484765;3
60259714128;6
64355922365;3
60371999216;4
64357986352;2
64247371948;1
64251444275;6
63352215564;3
64335441573;5
64366084221;1
63227157889;3
67391494794;1
67213695883;1
60390805031;4
60274619204;3
67265695288;2
63291486349;6
67277423089;4
63208656424;6
63210703855;4
67286843023;4
63311856873;2
63231054759;2
67346109111;2
67336144091;3
64207060133;2
64365312409;4
64375239750;3
67317690077;5
64395974074;4
67311746305;4
63312797269;4
63268888790;1
64367329236;6
63374257686;5
63238057487;5
64265275069;1
63293077179;2
67279309550;4
63365982173;3
67351208411;2
64280786630;4
64317282573;2
63351261236;6
63247583302;3
64289906647;5
64376655022;2
64353068995;5
64203211439;2
63255835167;4
63201704652;4
60345801696;6
60274919410;1
60390993113;1
60384239865;6
67245000623;5
67254365103;5
64357810084;3
60200296748;3
60323241319;2
64226886115;6
67366118184;2
63226013069;1
60366474180;1
67234778002;4
63224625369;5
63356024410;4
63258053623;5
67265834911;2
63394785212;3
64274544935;3
63295186829;5
67298216636;4
60243400085;6
63294112741;5
67397490081;5
67314048404;1
60317312558;6
63300831879;2
60374900237;3
63271660350;3
60307074640;5
63306331851;4
64315320575;2
67239463769;4
64314355251;1
60217208494;4
67225564563;3
60234468661;4
64340575359;1
63344105768;1
60334843850;6
60384408896;6
60343172489;6
63367024641;4
60372969981;2
60214728195;4
67237801838;6
64334791139;1
63214905703;5
64334659974;1
63333362513;6
60238507199;3
60327796235;1
63342764284;3
63397222987;5
67366849111;2
64386630966;5
63362131539;2
63213051697;3
67225381450;3
64386648849;3
60223939409;1
67264601298;6
67283602181;1
60238915319;4
60263928752;6
67337042926;6
67219717870;3
64247309975;4
67259793340;3
64360459061;2
63202957813;3
60375215414;3
60371301707;2
60254128832;3
64275091144;2
60396852864;5
64309616399;6
60285812609;5
60324458681;4
60381816845;1
67269148761;1
63382201126;6
60303925956;1
67393514032;4
63268507258;4
67304538403;5
60371183550;6
60217184285;4
67314011381;3
60244975650;5
64369226930;2
63231613503;1
64360067406;2
64257944296;1
60257059831;1
63348898800;2
60288484328;3
64393019929;1
64384765120;5
67250713956;5
64308944369;2
67217999763;4
67226728683;6
60250884047;4
67312687663;4
63322544504;6
60339061019;3
60377733927;3
60363044304;1
63345917286;5
63340200286;3
63310626432;5
63392249992;2
63391685365;2
63296901476;2
64304769669;5
67380092848;2
64241982708;1
63302867021;2
64221745688;5
60396622893;3
63391373541;3
60220395416;1
63279060719;5
63375542279;3
67258364993;6
64298332815;5
67240274309;5
63315219223;4
67315800843;1
60361124785;1
67271963766;4
63308384278;6
67291389535;4
67295922539;2
64237263683;1
67270154945;4
63342192248;4
60353173548;4
63347058825;2
64307770049;6
60310846158;6
63257411372;3
60214743593;4
60392477732;5
63371458214;1
67254134934;5
60316327810;1
67380103017;6
60258449765;5
60232480338;2
67386001275;3
63345451910;4
64360745307;5
64378525215;3
67332126315;3
60317053579;5
63346869799;3
60383639509;5
67362957645;3
63337734458;4
67213237761;3
67333040899;1
64254118425;1
63344396347;2
63295047811;1
60225763006;2
60395680040;6
60275244964;3
63384804057;2
67260074285;1
67297688933;2
63233770738;6
64334435529;3
63267461238;1
60261856762;3
64263303057;3
64237727825;3
63387518659;3
60296863559;5
60371506201;5
67222614691;3
60356626411;3
63310778169;6
64325147596;2
67394518414;6
64215014167;1
60250788439;6
64359759167;2
63303515455;6
63212974562;2
63297541902;3
60234258089;2
64247306240;3
64346300610;4
60320103501;1
63292345072;2
60367881839;1
60311539479;3
63312518521;1
67226052477;3
60306226188;4
63348869827;4
63294058224;6
67266319131;3
67286707596;4
60309321068;5
63344445941;3
63312029741;3
64287696394;3
64248214625;3
67290391854;3
64323723239;4
60247333463;6
60399472493;3
67279811549;6
64338702076;1
64357836059;4
64338493566;3
67356740073;4
60390550904;3
67250847235;2
64224582801;5
64249877415;2
64218790605;4
63331806937;2
64366567818;6
67255555479;1
60231682646;2
67390853316;6
60306635525;5
64292037471;1
60265603788;2
60397792822;2
63360714316;3
60395598459;5
64304609204;6
67353378632;5
64347522579;1
63226614720;4
64232090942;2
63288321266;5
60281475196;2
67237165982;3
63395090072;2
64351165535;5
60314212560;3
64254555841;3
64205551113;1
60319776241;4
64363527092;4
63335784857;5
63260924666;3
64291478555;3
60259275590;6
63306004400;6
64328376685;6
67266075339;5
64281362311;3
63354652189;1
67209527607;6
67282365704;2
63353907966;4
63356663618;6
60398936542;5
67230259140;3
64263437592;5
63377806346;6
63382378883;1
67326094924;5
64201216271;5
67383200209;3
64236485046;1
63395970039;6
63367666317;6
64278160201;4
67312349903;1
63383654205;6
60277203823;1
63224691248;4
63356848294;6
67284405002;1
63223319213;5
67279605028;1
63367837464;1
60235258628;4
60250340535;1
63298788677;6
67235373324;3
60239548493;2
64363527394;6
67362268432;2
60270281837;1
67381593670;3
64273287041;6
63293765350;6
67290723245;3
63296296912;2
60303289960;4
64373660823;5
63375556024;1
67298954734;2
60295536139;3
63271714345;6
67301471111;3
67308263484;4
67276320324;2
63259926949;2
60272040217;3
63309032510;2
63339271625;2
67330963325;3
67226803391;1
64271536419;3
63298443033;3
63235475245;3
67320983336;1
63269304619;3
63399005096;6
63272314774;1
60299596276;1
60274174008;3
63386477797;4
63272354139;1
63318691578;3
63247516095;1
67259686129;4
60396875317;5
67281166759;4
63365322661;1
64297923402;3
64347988187;4
63217351164;5
63331826644;6
64258782648;1
64217794488;5
63331860001;4
63294317815;3
63298334374;1
60396602999;1
67341627849;2
63384358014;5
60276989408;3
67289865338;2
63324140329;5
63293200434;5
64254890225;4
63318860450;4
63233503462;6
67374054012;4
60323665089;5
64331631157;6
64245282131;3
63225399486;1
64249943612;1
60274756899;1
67362109024;5
67261895614;1
67235745345;2
63330774586;5
60358036913;5
64391742837;4
60307885010;3
60247959370;5
67216567193;1
60352081046;3
64360539545;6
67346948148;5
64281605141;5
60385272629;4
64255380506;1
60220673963;4
60398697866;6
60221884615;4
67347382202;3
60206242488;3
63275381103;2
60209907154;1
60340258153;2
60324089082;5
60231343825;1
60270373367;2
60274089477;4
63244987461;5
63364959097;5
67345330973;2
60262660918;2
64375074700;2
60399364658;2
64244955442;6
67206596772;4
64309990003;2
67257501792;5
60399917363;1
63284030119;5
63220964495;1
64249280230;4
60303523513;2
67326706067;2
67214529936;1
67362303556;5
60320095061;3
67278636299;3
64351795261;3
67283084687;5
63271205750;5
64224227556;2
60305063536;3
60302360734;4
60360980017;2
60362420221;2
63236086161;2
63312621268;3
67351358170;4
63292936674;5
67292808159;3
67258788068;6
67235551850;3
63292931117;2
64262221103;3
64301547062;1
63348501404;5
63387442589;2
67350294012;2
63276837402;1
67373484560;3
67329836808;2
67327585425;4
67299447801;3
64202980048;5
64269374258;2
67398396509;6
64354157819;3
60299791621;4
67338071369;1
67316986568;6
67346993291;4
63233940463;5
64322929410;2
67221067727;1
60230404269;6
64265143766;5
67276598276;6
67349871367;4
60273921969;4
63212290221;1
63324971728;1
64315018461;3
67298841697;2
67254658984;6
67248297236;6
60393272599;1
64283759073;2
60271784565;4
60368379665;2
60399966585;2
64374176755;1
64299984301;4
67396478533;1
63399718408;1
60399537179;6
64299274339;2
60256598169;6
60239091655;6
64394640822;2
60381800809;2
67205129216;2
67391546611;1
63280676359;1
67285678983;3
64317296239;1
63288731251;6
64294628655;5
60291692284;2
67217458371;4
67228607336;5
67338080546;5
63282581800;1
63314083190;5
64215131538;1
60399122149;2
67283008735;2
60240930938;6
63370873781;1
60228360921;4
60250339269;2
67284648312;3
64358079758;5
67236438764;3
64250067949;6
64282803494;2
60284681188;5
60241218468;5
67384668191;3
60371126069;1
63293635341;5
67264827619;6
64228767482;4
60394740848;5
67299129990;2
63317406020;2
64238867965;2
60353779578;4
60225736262;2
67261476492;4
60296381554;2
64306781616;3
67225320265;2
63351538653;5
64293173182;6
67258803938;1
67353613623;5
63256381941;4
64239582301;1
67306291502;3
64214397100;2
67331405040;5
63357362638;1
67303130974;1
63289409248;3
60325144583;3
64288849720;3
64333157746;6
60207670440;6
64388154916;1
60393139210;4
60376150588;3
60245790948;2
64390217593;4
63300623192;4
63352178774;4
63376763503;1
67254634813;5
67320803656;4
64259123680;1
64299793719;2
63359491931;6
64398165419;6
64263778918;3
64371225275;2
60210585004;6
63396500088;5
67305512351;5
67272274018;4
64263492100;6
63202290061;4
60390466148;3
63301812428;6
63372798035;4
60219300622;1
64270256706;2
63352453384;3
63345238184;6
60369506202;6
67394337304;5
64323145847;1
64204457245;5
63233141519;1
60322601525;2
64307476345;2
63357737232;6
60373001247;2
64299959358;4
64262721734;4
63224324482;2
64330895630;4
67250450122;2
60340458616;4
60312243922;5
64381312818;5
67308221722;2
63269241162;3
63202085085;2
64290456647;1
64329899002;6
67246654189;3
63337205579;2
67202334870;2
63297907299;3
63207857795;2
63279195533;1
60272307892;2
67323601549;5
60282405329;2
63356813589;3
64347454123;2
64367743903;2
63336665924;6
63349882533;6
60235565989;1
60328127558;3
63375433003;3
64386911523;5
60215716360;5
67226766739;2
67227440268;1
60332566239;2
63290103462;2
60304714088;5
67223158428;5
60389345027;5
67233419181;6
64242214828;3
63323924548;3
67236993032;2
67274967681;2
60358483626;1
63366181441;5
60234286571;5
64284267484;5
64362261633;5
60297387955;2
67215156459;6
60288235891;6
60214647721;2
64315819006;5
67317034854;3
60384438728;2
60368773869;4
64252227588;1
60261256110;5
63360469329;4
64252400751;3
60251372910;2
63333735629;6
63260419856;5
63295207729;4
63384856243;6
64356842152;1
67319400076;3
60385186595;6
60246532276;5
67391587679;6
60357693678;2
67326828839;1
67277369491;6
64316419779;5
60200820900;4
63333701792;1
63343820935;1
63379948938;1
64233764989;5
63216402636;3
60309939622;2
64269712080;1
63285737097;4
64297882829;3
64253565851;1
63286204963;6
63238218049;5
63208873727;2
67352615371;4
64349149190;2
60350192894;2
60204437159;4
67328557599;2
60381475339;6
60218896009;6
67358650195;1
63364150409;4
60264506703;5
67320286880;4
60279254875;1
60308431315;1
60205709412;3
67257496624;6
63392443403;6
67257931223;2
60374826869;5
64350887820;2
63359519437;5
63218686372;4
64206849701;2
60310381538;5
67261023986;2
67387845183;3
64275868661;1
64283816670;3
64291604836;2
64276735729;4
64300393886;5
64378076151;4
60251560555;1
67379581711;4
60367122679;6
64258066543;4
64391412675;4
60300996909;2
64258230327;6
64328149629;2
67349765583;1
63269627281;2
64375173458;3
60277238910;3
63206053412;4
60260883439;1
67351020552;3
60261645567;6
63313424202;3
60392656572;6
60372232814;2
64236330026;4
67353713929;2
60315142515;3
64287782886;5
64242577017;3
63327673388;6
64355714932;3
63223128809;5
60333738149;1
63343712776;4
60282583235;1
64338480278;4
64374261930;3
67369357759;1
60201762696;5
63399595365;5
67385072551;2
64255454933;1
63320799521;1
60330906440;1
67332458083;5
64215855013;6
63361573112;4
63248669243;1
67391661593;6
63264260592;1
64298048679;6
67207084864;1
60278894463;5
64322723609;3
67366490911;2
60222264122;5
64284656383;5
67267466510;3
64207840783;3
64297258980;2
60340434121;5
67216537626;5
67367227386;1
60288585434;5
63362110930;1
60350515642;5
67390470786;2
67301430393;4
63294183142;3
67209391209;1
67222977182;2
63336094684;5
63212132855;4
64282581106;1
60366787979;4
64231988015;6
67268372072;6
64378954728;6
60385935113;3
64235326297;2
64232998129;6
64327932312;1
67357104022;2
64337935433;2
64218944890;3
64393134265;1
64262846749;1
60248611025;3
64253805917;2
63274105811;2
63279385480;2
67305408058;2
63370510123;2
60263959712;2
60266626862;6
67399205392;1
64391661399;5
60370403670;3
63280868614;5
67355976316;3
60271834570;3
63205750268;6
64218631531;6
63353422105;2
67340275729;3
60237582813;6
60294701764;1
64224728261;1
60374690798;1
64316258644;1
64211145399;2
64246219743;3
63365274152;3
63255180810;6
64305948347;2
64345088669;5
67223888299;3
63353095775;2
67331029758;3
63395512295;1
67324055662;5
63376734015;3
64257545413;3
64342507903;4
63258224592;6
60207074007;2
60244174690;2
64283203350;2
63366997093;4
60343118964;4
63290283177;1
64351116356;3
60275167021;3
64385367145;2
60266491517;3
64325790618;1
67344966165;4
67305575108;5
60332402563;2
67299919699;4
60284763141;6
63204838129;2
64258073701;3
63361368909;3
60256232114;3
64288176912;6
60383526909;6
67293937238;5
67322961062;4
67284071449;4
60342320018;4
63295151155;1
63346346207;1
64315568046;4
60282663573;1
60207977979;3
63351822211;4
63384462784;2
60248969957;2
64227449282;4
67254441098;6
60362916332;4
64296924499;3
60200746395;6
64280066913;3
67329562189;5
63325743019;6
67324696420;2
60304430292;1
67369373559;2
63384269372;2
63317151588;2
63263382899;3
64366718387;6
63208469934;3
63345082206;3
67233274353;5
63257715649;2
64248540107;2
60212310401;2
60393356777;6
63242879084;3
67343402314;6
67369747441;6
63272587304;3
67267451440;6
67252869848;4
67395689654;4
60362386538;2
63364916002;4
64276441769;1
60355973002;1
64373554691;6
63246439828;4
67316471959;3
63270982329;3
60257152059;3
60297914513;5
63345712323;6
60213178689;4
60328219487;4
64251725274;6
67397517206;6
67379405751;5
63203387387;3
63389709885;2
64380092318;1
60288700632;3
67392106070;3
60216671719;4
67294461571;3
60390607914;2
67391903147;2
63268157680;5
60245353114;4
60340698285;3
60320467499;5
67345619620;1
67208462730;3
60254250999;6
64322810472;6
67358336679;1
60386876811;3
60322760569;5
60304573352;2
63300399918;6
60369968176;2
60239357396;5
67316889031;3
67341981669;6
64324837238;4
63356347465;2
64266289446;1
64391026503;5
64344162911;6
63354853991;3
67294366714;2
67396610563;1
67235679172;4
63335097884;5
67264717458;3
60389127925;3
64307865937;2
67241697506;4
67351539884;1
64330596579;6
67293216530;3
67371419206;5
67387850152;6
64260848779;5
64305179709;3
67300704856;5
60338789656;6
67324101656;4
60390739659;3
60363413512;6
63281032668;2
63275248217;1
64361287396;4
64251502135;1
64221398325;1
63282353662;3
63316868861;1
63257309446;5
64310177685;3
67364807276;5
63235750076;3
67236246279;2
60249723587;4
60378265021;2
67244302162;5
64208754295;5
60285423824;2
63247353021;3
64356439250;6
63292880199;4
63254010830;1
64201924551;1
64233107547;6
64336948663;6
63382730722;4
64289777014;2
64225057735;3
64358704121;6
67249412144;6
64318737701;5
64318101718;6
67237047369;3
63228965784;6
67360325331;2
67337918864;1
63356571918;1
64323480735;2
63294215044;6
64395200516;6
67240313887;5
67336994753;3
64374226069;1
67356596487;6
60248422796;4
64251497769;5
67228192802;1
64351386043;4
67257766400;6
63267004333;2
60262521039;1
67333506502;2
60236238183;2
60219129486;6
67236757576;4
64390071424;5
60217965430;5
67309291864;5
67319134651;4
64210823873;3
63288400778;6
63357893269;4
60355067869;6
64358597759;5
67205550876;6
63287580780;3
64345027945;1
60359945062;5
60218871439;3
67360762235;1
63285759457;3
67342739579;5
60367090300;1
64287855247;2
64361150838;5
60375758043;6
63394210600;6
67277668537;6
64278209138;5
63355214690;3
63300229893;6
64375026196;4
67371216232;2
67247134716;1
64319532879;4
67398756638;5
67326764636;5
67337295808;1
60292452546;5
67390849130;1
63261049351;3
60333980358;2
60323917356;6
67259215630;1
60379331469;6
63273910117;1
63279722592;2
63378588326;2
63315543470;1
64273525465;1
63222977551;5
63220036279;6
64211677102;6
64238514035;6
63322945029;2
64327216633;4
64202113289;2
63293385647;1
60285454908;2
67280248859;4
64333197403;4
63279313447;3
67387254908;3
63393756820;2
63346608716;5
67220870690;5
64338250795;6
64229033199;4
63235387400;3
63372322944;2
60350461339;3
64241951942;5
63374015690;5
64281216749;6
60252076967;2
60382214865;6
67282431138;2
64343408607;6
67257000580;4
60229925868;5
64270113964;2
67260531872;4
67295943162;4
67337686408;5
64207204143;3
64206646419;4
64345092283;6
67383792425;3
64327458394;2
67245048065;3
60277586234;1
60357670694;3
60259491978;5
67377402739;1
63243078263;2
60201661725;3
63377117125;2
63353262582;4
63323161889;1
60257570447;3
67363494347;6
60272518028;5
64204577259;4
64324170950;5
67365707852;1
67215056519;3
67318827424;4
67206050826;3
63343352699;4
63368078494;2
63311687265;6
60356687410;3
63353464983;5
63277615489;3
67205946400;5
64250418513;1
64330125630;5
67345333107;4
67350930687;3
67318217685;3
63205653742;6
63273175009;2
67201056257;4
63396043299;6
63393816327;6
60282169412;5
67343737782;6
64368719445;6
60299530739;4
67287729100;3
63237258802;1
63247681665;5
64218112836;2
63322690429;2
64365487349;2
64216102590;4
64242628630;6
63374859236;3
60343968941;3
60222918068;1
63347490778;3
64220882436;4
64247422100;4
63209356653;2
60386391095;3
64200175873;1
67391408782;5
64370021331;1
60315551725;2
67310156253;4
63236331522;4
64280690595;1
60243011690;6
67210654069;4
67336022700;4
63322060239;5
64360571189;3
64210994309;6
64354151004;1
67206289195;6
60220175289;5
67360150515;4
63283216545;2
67384184623;1
67322025889;6
63398440031;5
67320779860;3
63324099206;3
64202633941;6
64295815394;3
63262692657;5
60383506096;6
60242017539;4
67341767293;2
63257743464;1
60263528835;1
67390981934;4
64208645283;3
